date,series,mae,mape_pct,bias
2025-02-22,load_median7,1851.3183229166668,57.46184731365328,1848.3194340277778
2025-02-22,load_level_shape,215.57821060161243,6.943884162312545,206.24258402777792
2025-02-22,pv_median3,114.55140972222223,3.5637070147033176,95.44944444444442
2025-02-22,pv_median7,78.65505833333334,3.858430490376816,44.42172500000001
2025-02-23,load_median7,109.93582708333342,2.3551974841208394,-45.64307986111113
2025-02-23,load_level_shape,220.47225469085913,4.555182675311671,211.1960534722215
2025-02-23,pv_median3,101.54048472222222,3.551474071519746,1.34571805555557
2025-02-23,pv_median7,112.00683333333332,4.7509180842591325,-26.02993194444442
2025-02-24,load_median7,110.69362222222225,2.3391053572629215,-32.52477638888891
2025-02-24,load_level_shape,216.55119928078219,4.5782996200967885,208.91507013888855
2025-02-24,pv_median3,153.31637847222225,4.238588847308825,-133.59579097222223
2025-02-24,pv_median7,132.19505833333335,4.676874980320129,-126.72149583333336
2025-02-25,load_median7,112.62038611111106,2.430672051511531,-55.86173888888891
2025-02-25,load_level_shape,203.95821202321213,4.220228335485139,194.0338749999995
2025-02-25,pv_median3,237.25810277777776,5.37586625937469,-237.24228194444447
2025-02-25,pv_median7,233.13679375000004,6.39090593059934,-233.02697430555554
2025-02-26,load_median7,119.5669791666666,2.409733721950806,-58.12773888888887
2025-02-26,load_level_shape,212.77550253310034,4.371087931767764,207.9909413194439
2025-02-26,pv_median3,96.25123541666669,3.2322188120922095,25.19843263888892
2025-02-26,pv_median7,128.95381527777772,5.08950450814258,-74.40839722222219
2025-02-27,load_median7,119.88402152777775,2.6597378397792726,-40.087322916666615
2025-02-27,load_level_shape,238.68280558049122,5.106777377192367,232.65631736111078
2025-02-27,pv_median3,151.9562666666667,3.7136335991639653,-23.274543055555576
2025-02-27,pv_median7,149.23998333333336,4.625379846672338,-114.3412763888889
2025-02-28,load_median7,1840.4111041666667,57.527975634691664,1840.4111041666667
2025-02-28,load_level_shape,209.37789369277866,6.767377499114005,199.5674954861113
2025-02-28,pv_median3,134.50657847222223,3.316737437483145,100.41050624999998
2025-02-28,pv_median7,98.3948284722222,3.7629270781074533,-24.21377152777777
2025-03-01,load_median7,1971.2839291666667,63.67380397857475,1971.2839291666667
2025-03-01,load_level_shape,276.95358410444936,9.245892411859042,259.35313055555565
2025-03-01,pv_median3,196.24030625,4.859603138590139,171.2907451388889
2025-03-01,pv_median7,177.6918326388889,5.1314230916526755,147.36392013888891
2025-03-02,load_median7,151.42404166666662,3.146533632285859,69.75384861111112
2025-03-02,load_level_shape,274.134626419647,5.701522875774431,254.0830145833334
2025-03-02,pv_median3,268.6363958333334,6.085168864742556,240.67099305555556
2025-03-02,pv_median7,298.26787847222226,7.2650772935440004,284.9162618055555
2025-03-03,load_median7,158.38604930555553,3.460899460916003,37.43683819444445
2025-03-03,load_level_shape,279.99598019522716,5.905779561407635,256.8589173611106
2025-03-03,pv_median3,150.19303819444445,4.3385366956236595,141.41634791666664
2025-03-03,pv_median7,264.9981673611111,7.164529585568499,260.1627673611111
2025-03-04,load_median7,100.3023326388888,2.170730477630441,-16.264371527777776
2025-03-04,load_level_shape,246.80991134060636,5.059599205247054,230.21239097222147
2025-03-04,pv_median3,116.56702708333334,3.2744568176674456,-89.6248048611111
2025-03-04,pv_median7,110.32710208333336,3.6035790059319757,79.58727291666668
2025-03-05,load_median7,98.55913541666668,2.077166490386145,-35.69100624999999
2025-03-05,load_level_shape,246.0420452288283,5.156227527318348,234.78420069444513
2025-03-05,pv_median3,215.24471805555558,5.345622197787466,-196.20337083333337
2025-03-05,pv_median7,154.88713680555554,4.850141612765697,-94.39905347222223
2025-03-06,load_median7,116.7424104166667,2.5685258617248428,-28.87055902777772
2025-03-06,load_level_shape,282.8056702776273,5.854933995540604,269.08365729166644
2025-03-06,pv_median3,149.22825277777773,4.234985014697823,-126.33304583333332
2025-03-06,pv_median7,120.28215833333327,4.360319112413109,-94.49696666666665
2025-03-07,load_median7,1878.064292361111,61.33174412903154,1878.064292361111
2025-03-07,load_level_shape,284.7128118140125,9.511279081335491,267.03737534722194
2025-03-07,pv_median3,94.71269444444444,2.2055351026315853,16.085361111111105
2025-03-07,pv_median7,115.5104284722222,3.4662405826178597,-48.78087013888888
2025-03-08,load_median7,1850.3830368055553,59.99138826584528,1850.3830368055553
2025-03-08,load_level_shape,187.26008126239998,6.174997737701947,159.79865347222244
2025-03-08,pv_median3,111.89415486111109,2.866418195895435,-87.77121458333332
2025-03-08,pv_median7,164.10993958333333,4.569429630215286,-163.8280423611111
2025-03-09,load_median7,100.89486805555556,2.184406432070966,-39.128418055555535
2025-03-09,load_level_shape,202.61625289024843,4.260036759559549,163.9146503472226
2025-03-09,pv_median3,148.25188402777778,4.345729783805598,-108.92869513888887
2025-03-09,pv_median7,178.5109326388889,5.195167476832081,-168.1150548611111
2025-03-10,load_median7,124.64117013888888,2.6455211938048317,-52.99656041666667
2025-03-10,load_level_shape,215.91443031968114,4.5615883500202905,170.73343298611164
2025-03-10,pv_median3,166.49975833333332,4.29484407618377,125.52512638888889
2025-03-10,pv_median7,150.12691458333333,4.738914700440865,60.99801458333333
2025-03-11,load_median7,112.17203819444438,2.437685678692013,-35.46723263888886
2025-03-11,load_level_shape,205.27344815633825,4.454992426434574,167.0890534722222
2025-03-11,pv_median3,126.6867736111111,3.80138420680778,-26.080270833333323
2025-03-11,pv_median7,133.73474236111113,4.8542099516701755,-73.46216597222222
2025-03-12,load_median7,111.38642638888896,2.487611736343689,-72.2384680555556
2025-03-12,load_level_shape,193.93319754843924,4.081125767670948,159.02926840277797
2025-03-12,pv_median3,145.93425555555552,4.345297815294194,-121.73904027777778
2025-03-12,pv_median7,152.61877361111112,4.952012740208869,-142.58250416666664
2025-03-13,load_median7,129.64100902777778,2.8470995680339466,-76.9024090277778
2025-03-13,load_level_shape,205.0025594424981,4.3630985054807585,147.66442326388892
2025-03-13,pv_median3,226.82392430555558,5.892733487428714,131.81180069444446
2025-03-13,pv_median7,210.12588472222225,6.671493268731058,87.89818055555558
2025-03-14,load_median7,1857.3217368055557,60.23751421224494,1857.3217368055557
2025-03-14,load_level_shape,206.04701009632998,6.877206951463057,162.98952048611102
2025-03-14,pv_median3,134.78755902777777,3.7628157785960825,-75.79367291666667
2025-03-14,pv_median7,157.98490277777776,5.23724512875952,-131.31419166666663
2025-03-15,load_median7,1834.9010631944443,58.91206483191229,1831.6503687499999
2025-03-15,load_level_shape,193.4179591563361,6.353771765148489,132.32033749999962
2025-03-15,pv_median3,239.30909097222218,5.821414306390913,152.97042986111109
2025-03-15,pv_median7,177.2985145833333,5.59743264893569,78.15579930555555
2025-03-16,load_median7,114.4020284722222,2.432235797909578,-52.92543125
2025-03-16,load_level_shape,173.25407925507554,3.6162052981267956,142.8843517361103
2025-03-16,pv_median3,211.58956805555553,4.041806514515057,-116.9447138888889
2025-03-16,pv_median7,148.25600555555553,3.962325311857498,-52.295120833333335
2025-03-17,load_median7,107.94013958333335,2.3440569741842396,-39.40212430555559
2025-03-17,load_level_shape,182.57538145448135,3.9897183349363776,146.88945277777762
2025-03-17,pv_median3,204.87572291666666,4.904920423123239,-203.63805763888888
2025-03-17,pv_median7,253.09716805555556,6.2958079701025556,-253.09716805555556
2025-03-18,load_median7,104.57757430555553,2.2650739488552967,-29.24795624999995
2025-03-18,load_level_shape,198.13676496002543,4.292595788231023,172.20220173611168
2025-03-18,pv_median3,147.89821527777778,3.9420392801797295,-11.90703472222223
2025-03-18,pv_median7,132.54818749999998,4.178759206427191,-36.927086111111116
2025-03-19,load_median7,99.71849513888887,2.1695786758397735,-28.983356250000035
2025-03-19,load_level_shape,200.3534144286063,4.291048393577944,180.57356249999992
2025-03-19,pv_median3,117.58645555555556,3.1734472329730714,-29.552986111111117
2025-03-19,pv_median7,135.96367361111112,4.470987506303833,-83.15708750000003
2025-03-20,load_median7,118.24714375,2.700513685290508,-49.59703402777782
2025-03-20,load_level_shape,192.18185694513235,4.099792643802616,148.30786006944504
2025-03-20,pv_median3,126.25593333333333,2.970337739527547,73.9824527777778
2025-03-20,pv_median7,97.67774791666669,3.3067131691262706,31.773332638888853
2025-03-21,load_median7,1823.0849659722226,58.69232793993567,1823.0849659722226
2025-03-21,load_level_shape,173.65342179019785,5.723737526783254,135.15782395833287
2025-03-21,pv_median3,177.4529527777778,3.8283074153895758,-169.91255277777776
2025-03-21,pv_median7,179.78741250000002,4.339646342105445,-171.13
2025-03-22,load_median7,1851.5116055555554,60.16571169509349,1850.4434111111113
2025-03-22,load_level_shape,180.29736749970095,6.008171223067376,157.39938993055563
2025-03-22,pv_median3,132.96318125000002,3.1323092446979652,93.74890069444444
2025-03-22,pv_median7,108.36417222222222,3.506327720722588,35.538974999999986
2025-03-23,load_median7,104.21917361111112,2.2351342462318664,-58.01691111111112
2025-03-23,load_level_shape,176.8974519375325,3.603519061877865,144.5659100694432
2025-03-23,pv_median3,167.38423888888892,4.084190577378775,-94.09698749999997
2025-03-23,pv_median7,172.65185833333334,4.754709104034446,-81.71417777777776
2025-03-24,load_median7,104.58847499999996,2.2976878887931824,-46.13086388888886
2025-03-24,load_level_shape,170.68765052462345,3.7200444948178673,140.39625277777736
2025-03-24,pv_median3,138.6824,3.9354855986086084,-45.49256666666669
2025-03-24,pv_median7,124.14468749999999,4.013071187680444,-84.96254305555554
2025-03-25,load_median7,121.67097708333333,2.6463046615103827,-76.31393819444446
2025-03-25,load_level_shape,168.02512382514712,3.5549719594071667,131.63059340277772
2025-03-25,pv_median3,123.01116319444444,3.5032641414379437,21.14130625
2025-03-25,pv_median7,123.58915347222221,4.3677678628998216,20.329120138888864
2025-03-26,load_median7,102.99490624999993,2.2487012435063924,-54.324900694444445
2025-03-26,load_level_shape,176.50289290650645,3.765631503133112,146.15273750000034
2025-03-26,pv_median3,211.5917756944445,4.5538562908817815,-171.9564451388889
2025-03-26,pv_median7,205.11126180555556,5.763056526924862,-181.3030715277778
2025-03-27,load_median7,117.41734652777778,2.6857447361276954,-65.68701041666668
2025-03-27,load_level_shape,162.36196415772355,3.4666505855413066,120.82394236111128
2025-03-27,pv_median3,125.03974583333336,3.7172922695895645,23.911081944444412
2025-03-27,pv_median7,133.52256805555555,4.699802497369657,-39.70779861111113
2025-03-28,load_median7,1856.2469361111112,60.594876391260655,1856.2469361111112
2025-03-28,load_level_shape,181.55736481960844,6.137205137045868,154.24115520833396
2025-03-28,pv_median3,103.86827152777781,3.2888919408023902,-65.48412569444446
2025-03-28,pv_median7,103.68447708333338,4.0251156001187764,-76.22107152777782
2025-03-29,load_median7,1847.1373444444446,59.8679683617893,1846.8090111111112
2025-03-29,load_level_shape,122.7264443761089,4.079281966688861,86.88893993055551
2025-03-29,pv_median3,180.6620645833333,4.499540230450091,-159.09140902777773
2025-03-29,pv_median7,219.48377083333332,5.998523527577379,-204.59119722222218
2025-03-30,load_median7,109.39707430555553,2.343616207476105,-64.70883819444443
2025-03-30,load_level_shape,115.24533028487917,2.5128082211608045,65.33219201388958
2025-03-30,pv_median3,114.15255555555551,3.671415230981702,-50.26821388888888
2025-03-30,pv_median7,134.17046666666664,5.088139080087433,-89.33881388888888
2025-03-31,load_median7,95.89083680555558,2.0257824336273895,-29.889500694444465
2025-03-31,load_level_shape,135.61644820883268,2.972430949690335,92.42506076388867
2025-03-31,pv_median3,210.96221249999996,4.616809768892625,112.53966944444443
2025-03-31,pv_median7,192.3593680555556,5.585564246186987,43.46298888888888
2025-04-01,load_median7,118.18263125000001,2.6077333093632955,-65.33455347222227
2025-04-01,load_level_shape,132.84132965068977,2.738438516151631,68.70969305555548
2025-04-01,pv_median3,269.3242041666667,5.350943183121797,203.88077361111112
2025-04-01,pv_median7,251.01679097222222,6.2707863317255255,143.56625347222226
2025-04-02,load_median7,120.79145208333333,2.6455479689255426,-68.09510902777778
2025-04-02,load_level_shape,122.84921795622056,2.511416022200732,66.66066770833332
2025-04-02,pv_median3,282.3007,6.676273390050039,122.43180972222227
2025-04-02,pv_median7,291.70042430555554,7.426851743936743,159.25555347222226
2025-04-03,load_median7,124.71392916666663,2.802680379622507,-61.21885555555556
2025-04-03,load_level_shape,127.77165536719015,2.712729263650403,63.91362048611227
2025-04-03,pv_median3,262.02627916666665,5.1812058569126656,-140.5571430555555
2025-04-03,pv_median7,126.01094791666664,4.084688966553913,-40.06066597222217
2025-04-04,load_median7,1860.4169993055557,60.6619989499392,1860.4169993055557
2025-04-04,load_level_shape,125.91637884741642,4.204784899501006,93.89867777777735
2025-04-04,pv_median3,304.5559972222223,5.462240951479275,-303.46500833333334
2025-04-04,pv_median7,158.15500347222223,4.6575161310762345,-145.07950069444445
2025-04-05,load_median7,1824.2923847222223,58.704487607850474,1824.2923847222223
2025-04-05,load_level_shape,115.06790534800977,3.7998110309437094,-2.8289951388887227
2025-04-05,pv_median3,182.67501319444446,4.5495890323906245,99.42662152777781
2025-04-05,pv_median7,138.8992041666667,4.217513495492654,79.66131666666669
2025-04-06,load_median7,95.46855208333338,2.106335609002577,-34.49961597222222
2025-04-06,load_level_shape,102.09622636894011,2.1697153698699805,32.64709722222213
2025-04-06,pv_median3,90.95066944444449,2.257079105709722,-2.7152152777777463
2025-04-06,pv_median7,108.71145138888889,3.2712157743800367,-42.59633194444443
2025-04-07,load_median7,100.30784305555557,2.193020242229026,-29.822695833333317
2025-04-07,load_level_shape,98.27462926160621,2.1320178040087496,38.99012291666624
2025-04-07,pv_median3,196.40877708333332,4.0479982664910406,-39.98206458333337
2025-04-07,pv_median7,179.7994895833333,4.6664322664632305,-89.55554375
2025-04-08,load_median7,100.31259513888888,2.139596712113517,-58.79927291666664
2025-04-08,load_level_shape,103.3889388067296,2.2297280298353965,15.950255555555948
2025-04-08,pv_median3,170.84629305555555,3.89631837330549,-45.15087083333336
2025-04-08,pv_median7,139.24427986111112,3.259304578173225,-56.942717361111136
2025-04-09,load_median7,103.24025486111108,2.1978827920671273,-55.555271527777805
2025-04-09,load_level_shape,110.7756656137212,2.373148633286859,17.30490833333295
2025-04-09,pv_median3,223.33897986111108,4.8898575126854515,190.91569930555556
2025-04-09,pv_median7,226.12972777777773,5.396142188197687,177.18059305555556
2025-04-10,load_median7,115.29408819444446,2.6448699524937074,-58.2009923611111
2025-04-10,load_level_shape,101.02703834647434,2.2343283981819964,17.75987604166689
2025-04-10,pv_median3,173.01877569444446,4.074991406943148,-86.63204513888887
2025-04-10,pv_median7,141.10542569444448,3.9549867497433326,-24.90676875000001
2025-04-11,load_median7,1838.1058118055557,59.60039736134429,1838.1058118055557
2025-04-11,load_level_shape,112.76298328492288,3.8290222663690163,10.800159722222316
2025-04-11,pv_median3,215.27885833333335,5.246504740237225,-174.48836805555558
2025-04-11,pv_median7,191.11878472222222,5.279840391683158,-177.35280972222225
2025-04-12,load_median7,1845.4621027777778,60.22933217090112,1843.7233527777778
2025-04-12,load_level_shape,109.0008906173658,3.7253737782154954,21.522971180556258
2025-04-12,pv_median3,177.34086319444447,4.792065535920704,2.107021527777773
2025-04-12,pv_median7,167.14730624999999,5.494132116394504,-13.05033402777778
2025-04-13,load_median7,108.69459999999998,2.355100768420867,-44.2986513888889
2025-04-13,load_level_shape,108.83209768891152,2.4087602981006535,26.61476388888854
2025-04-13,pv_median3,123.3917513888889,3.657707763248842,52.442831944444436
2025-04-13,pv_median7,109.00946458333337,3.955012590958204,-9.106792361111141
2025-04-14,load_median7,113.01828472222222,2.44344392733413,-68.1787680555556
2025-04-14,load_level_shape,91.69519876026223,1.9460252742671145,-3.459566666667336
2025-04-14,pv_median3,120.22614375000002,4.013064772383087,-53.98623263888889
2025-04-14,pv_median7,137.35555555555555,5.2056310046906,-108.65678750000001
2025-04-15,load_median7,95.90420972222225,2.1459968884466813,-24.39467083333334
2025-04-15,load_level_shape,110.75309215644978,2.4427017329597964,39.71882881944441
2025-04-15,pv_median3,233.61201319444444,5.014470324047031,-138.16637013888882
2025-04-15,pv_median7,227.72597777777776,6.16603477244875,-149.3061333333333
2025-04-16,load_median7,111.61495694444442,2.4163048432695775,-70.9512444444444
2025-04-16,load_level_shape,106.25849780441452,2.256457138037884,4.3813156250001875
2025-04-16,pv_median3,145.5391006944445,3.5554499363816725,98.4284479166667
2025-04-16,pv_median7,127.61627430555558,4.537947094908973,55.46588680555557
2025-04-17,load_median7,102.27535347222222,2.3908657985368134,-45.88595347222224
2025-04-17,load_level_shape,85.0943205074419,1.8503252972963655,17.978525000000346
2025-04-17,pv_median3,111.6980375,3.076731871351614,-20.49011388888886
2025-04-17,pv_median7,106.35788402777777,3.7496468808059653,-34.23445486111108
2025-04-18,load_median7,1870.675645833333,61.257902081752235,1870.675645833333
2025-04-18,load_level_shape,94.58522622646613,3.241720715107996,25.42764583333398
2025-04-18,pv_median3,143.66294861111112,3.1547008001934143,-12.166254166666704
2025-04-18,pv_median7,112.84188333333333,3.356265156358161,-43.04638055555555
2025-04-19,load_median7,1855.8160902777777,60.50701045035781,1853.3737291666666
2025-04-19,load_level_shape,93.81950148971367,3.309517415651294,16.20918819444477
2025-04-19,pv_median3,144.17202638888887,3.7038610112178745,-53.38438333333335
2025-04-19,pv_median7,145.35174791666665,4.303355833817026,-50.90775069444445
2025-04-20,load_median7,99.22181666666668,2.150255493441794,-33.809645833333356
2025-04-20,load_level_shape,80.97088063562614,1.7409228331265274,25.09920104166641
2025-04-20,pv_median3,136.4560138888889,3.3163051737958553,-0.8326277777778033
2025-04-20,pv_median7,139.48925208333335,3.751931150851326,-30.578864583333356
2025-04-21,load_median7,131.28205555555556,2.795587712862542,-89.22043611111116
2025-04-21,load_level_shape,105.35408622160611,2.269701999741739,-28.505860069444175
2025-04-21,pv_median3,203.32819236111106,4.4501767029120165,-202.01988402777772
2025-04-21,pv_median7,220.1666159722222,5.519844688275581,-217.97291319444443
2025-04-22,load_median7,115.87972152777785,2.4537979118420026,-62.0065631944445
2025-04-22,load_level_shape,100.35952248345495,2.0930509955533254,1.2173861111111977
2025-04-22,pv_median3,178.91849583333337,3.7786735169345667,38.917848611111104
2025-04-22,pv_median7,142.6235604166667,3.812160186683252,-13.53457986111111
2025-04-23,load_median7,114.07922361111115,2.42184741065911,-64.30771805555555
2025-04-23,load_level_shape,94.6401518477286,2.09431020438304,-3.1148961805564883
2025-04-23,pv_median3,127.20055277777783,2.611818326818848,8.371113888888921
2025-04-23,pv_median7,157.00624930555557,4.071313398114592,-62.58983263888888
2025-04-24,load_median7,109.08444305555555,2.445140958655549,-39.111102777777774
2025-04-24,load_level_shape,89.30659583373628,1.9976279298853594,11.718652430555554
2025-04-24,pv_median3,195.09477916666665,3.6413675779627344,-161.43694583333337
2025-04-24,pv_median7,203.6057625,4.552719212085021,-180.4261930555556
2025-04-25,load_median7,1868.8864215277774,60.74668640858858,1868.8864215277774
2025-04-25,load_level_shape,105.23763825044995,3.6280168585551125,9.523367013889583
2025-04-25,pv_median3,180.74761944444447,4.49278117184998,-127.9704625
2025-04-25,pv_median7,153.74767916666664,4.6539829992234365,-130.9893583333333
2025-04-26,load_median7,1854.8196229166667,60.27443615751638,1854.8196229166667
2025-04-26,load_level_shape,104.13288487703458,3.589475799823521,3.345601736110786
2025-04-26,pv_median3,305.12017083333336,6.306563022593181,-114.78519583333338
2025-04-26,pv_median7,275.1608090277779,6.374351075615873,-185.36696180555555
2025-04-27,load_median7,103.3070229166667,2.2363390526439804,-17.901828472222217
2025-04-27,load_level_shape,106.47651587508024,2.3801086673369776,28.498306250000496
2025-04-27,pv_median3,198.79181319444444,4.9483432635698295,84.28858680555552
2025-04-27,pv_median7,143.52292986111112,4.825690205774159,-20.120992361111114
2025-04-28,load_median7,115.24091875000002,2.4683288173762192,-48.80194930555561
2025-04-28,load_level_shape,98.68340982240329,2.1299797371634877,10.841518402777474
2025-04-28,pv_median3,357.8221118055556,6.5646389551284186,343.13944097222225
2025-04-28,pv_median7,329.0268888888889,7.59479421746471,310.19870277777784
2025-04-29,load_median7,87.80869097222224,1.9119388159941415,-39.17781874999999
2025-04-29,load_level_shape,70.23853382456944,1.5465194788668954,21.224455208333385
2025-04-29,pv_median3,186.29083611111116,4.217783179023976,-52.39891944444445
2025-04-29,pv_median7,183.3940673611111,5.287589821160788,-99.68342986111111
2025-04-30,load_median7,110.75202847222224,2.4430516692500888,-61.169121527777776
2025-04-30,load_level_shape,99.0395525352755,2.2408901852260206,11.369855902777156
2025-04-30,pv_median3,262.8297173611111,6.300356652763138,-84.68083124999998
2025-04-30,pv_median7,223.60047152777778,6.076137172183824,-59.45934374999999
2025-05-01,load_median7,226.54304652777773,4.928474515891726,-177.02210763888894
2025-05-01,load_level_shape,194.11812923739114,4.185519731101122,-112.22642916666649
2025-05-01,pv_median3,234.05490277777778,5.02738637592135,-91.56779861111112
2025-05-01,pv_median7,144.3310013888889,4.523164614496209,-36.93258749999998
2025-05-02,load_median7,1727.0386499999997,53.78830189979574,1727.0386499999997
2025-05-02,load_level_shape,176.3529761015627,5.721523415110081,-122.22843749999983
2025-05-02,pv_median3,405.48724930555557,8.340310514028369,404.9962298611111
2025-05-02,pv_median7,344.37458680555557,7.814958654575406,340.74830208333333
2025-05-03,load_median7,1724.6481270833333,53.71407535026188,1721.4627104166668
2025-05-03,load_level_shape,186.28545199713497,5.999583481468932,-116.0520152777774
2025-05-03,pv_median3,171.1495347222222,4.012508877523782,14.02281805555556
